40.1914	13.4273	3.58833	-0.872684	39.9009	13.6243	40.0971	13.6505	2.66232	1.36458
42.768	14.8259	1.68479	3.31651	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7926	14.8364	1.9479	3.44946	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3563	16.555	3.08843	0.249188	45.3572	16.5524	45.4265	16.3307	2.64546	1.297
45.4045	16.5727	3.17941	0.281296	45.649	16.5213	45.4265	16.3307	2.64546	1.297
48.1548	17.2828	2.35182	1.06217	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1558	17.2833	2.46277	1.09659	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6227	19.071	2.502	2.38619	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5706	19.051	2.29406	2.28528	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7254	19.9004	3.92552	-0.355591	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.6082	19.8586	3.32931	-0.546909	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0337	21.0896	1.62708	2.72992	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.0256	21.0872	1.73389	2.78131	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6618	21.7853	3.41693	-1.06617	58.6632	21.7821	58.5483	21.9225	2.53033	0.869205
58.6591	21.7843	3.40634	-1.06969	58.5799	21.9815	58.5483	21.9225	2.53033	0.869205
60.8742	22.7845	1.1506	2.73893	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9175	22.8024	1.55582	2.90918	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3807	23.4104	3.23923	-1.34456	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.4403	23.4331	3.23744	-1.33569	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3407	23.9929	2.659	2.18633	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.1701	23.9301	1.91818	1.9444	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2619	24.3605	2.19253	-0.872491	68.2621	24.3582	68.4273	24.4824	2.30293	0.385623
68.408	24.4118	2.74317	-0.694057	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.828	24.8826	2.15688	1.46416	70.8275	24.8844	70.7385	24.8137	2.22347	0.265395
70.7723	24.8629	1.92353	1.38839	70.7403	24.6728	70.7385	24.8137	2.22347	0.265395
72.892	24.7159	2.24316	-1.46614	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9792	24.7448	2.58033	-1.37543	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0029	25.2565	1.56142	2.11818	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9787	25.2482	1.45908	2.08443	74.9748	25.1378	75.1062	25.1224	2.04114	0.0423626
77.1214	24.9334	2.70745	-2.35809	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566979
77.1147	24.932	2.54933	-2.38555	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566979
79.1097	25.033	1.55582	2.22361	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0719	25.0204	1.27313	2.14626	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8068	24.8724	2.093	-2.10771	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.865	24.8903	2.19558	-2.07454	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6222	24.6365	1.40046	1.29753	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5833	24.6247	1.19562	1.24812	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1727	24.5524	1.92394	-1.1938	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1787	24.5542	1.91847	-1.19391	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6385	23.8073	1.02771	-0.379672	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7275	23.8319	1.34099	-0.312019	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9451	23.527	1.09701	-0.303282	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0576	23.5575	1.26675	-0.252563	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8218	22.7877	2.23363	-1.19649	88.8227	22.7869	88.4904	22.9745	1.23247	-0.450514
88.6907	22.7548	1.67888	-1.29301	88.4191	22.9498	88.4904	22.9745	1.23247	-0.450514
89.4982	22.3069	-0.0192592	0.247832	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6319	22.3404	0.575367	0.370654	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5128	21.6693	1.14636	-1.55463	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6034	21.6909	1.36753	-1.50633	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7182	21.1138	0.896152	0.211397	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488963
91.7765	21.1272	0.90848	0.224374	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488963
92.8596	20.9543	1.24251	-0.507774	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.9077	20.9654	1.1394	-0.519672	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4679	20.2159	-0.0165073	-0.963909	93.4668	20.2155	93.9011	20.513	0.92369	-0.495918
93.6328	20.251	0.769613	-0.841308	93.7423	20.5071	93.9011	20.513	0.92369	-0.495918
95.3212	19.6581	2.59975	-0.353508	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0095	19.5946	1.23817	-0.551359	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5052	19.6974	-0.216965	0.641564	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.611	19.7197	0.397539	0.768812	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2637	19.1618	0.866818	-1.68528	96.264	19.1597	96.5842	19.0066	0.865773	-0.50059
96.3229	19.1734	1.04601	-1.65492	96.559	18.8688	96.5842	19.0066	0.865773	-0.50059
97.5283	18.7251	1.39494	0.58734	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4436	18.7087	0.929724	0.519421	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2108	18.3752	0.584747	-1.06637	98.2105	18.3739	98.3198	18.0049	0.882804	-0.506023
98.2755	18.3871	0.861893	-1.02369	98.4162	18.1556	98.3198	18.0049	0.882804	-0.506023
99.0364	17.357	0.661327	-1.03815	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.0757	17.3635	0.979357	-1.01357	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9969	16.9872	0.879301	0.166304	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.055	16.9972	0.876092	0.173021	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.203	16.5378	1.40134	-0.992628	101.204	16.5368	101.066	16.497	0.991362	-0.513687
101.158	16.5306	1.14889	-1.0214	101.169	16.4353	101.066	16.497	0.991362	-0.513687
102.387	16.3979	1.32785	0.627134	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.276	16.38	0.955702	0.572523	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.004	15.3555	0.467989	-2.39167	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.363	1.10108	-2.3643	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2673	1.04485	1.83715	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.056	15.2588	0.915317	1.81837	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.54	14.4453	1.99172	-3.04515	105.541	14.4413	105.447	14.5293	1.28111	-0.481861
105.452	14.4338	1.66976	-3.07117	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0441	1.14381	1.88926	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.775	14.0368	1.10199	1.88039	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6639	1.47038	-2.28857	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6688	1.70338	-2.26964	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.535	13.568	1.15545	1.74096	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5656	1.19374	1.74429	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.062	12.5856	1.85219	-3.29357	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.142	12.5946	2.01074	-3.27541	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4829	1.58288	2.57729	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.4802	1.50079	2.56881	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.8	12.5544	2.27729	-2.04252	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.788	12.5534	2.11712	-2.0561	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.687	12.1011	1.70876	0.909147	116.687	12.1036	116.611	12.2921	2.01507	-0.0838683
116.75	12.1076	1.95179	0.927991	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.952	12.0025	2.43593	-0.980474	118.953	12.0009	118.628	12.2586	2.11647	0.0177712
118.92	11.9994	2.28099	-0.992558	118.85	12.4063	118.628	12.2586	2.11647	0.0177712
120.696	12.2898	1.29448	1.37481	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.811	12.302	1.83805	1.43519	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.567	12.8311	3.64907	-0.22882	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8097	2.67439	-0.33966	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.896	12.7739	0.421433	0.206322	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.806	1.99694	0.353988	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.852	13.327	3.2851	0.672264	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3118	2.67066	0.60123	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.948	13.6966	1.81329	0.19456	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.072	13.7097	2.26597	0.244898	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.092	14.5062	1.78504	1.2621	132.092	14.507	132.53	14.458	2.55028	0.74543
132.22	14.5205	2.31402	1.33453	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.073	15.0487	3.37178	-0.149777	135.073	15.0475	135.066	15.2513	2.58865	0.863795
134.99	15.0397	2.83118	-0.215845	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.561	16.2126	2.33502	2.35052	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.613	16.2189	2.55392	2.38553	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.0105	2.85527	-0.562486	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.348	17.0124	2.92865	-0.552278	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.889	17.9895	2.1841	2.27245	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.894	17.9906	2.42857	2.31757	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1634	2.54637	0.1994	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.496	19.1771	2.84524	0.24446	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4737	2.68478	2.19103	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.222	20.4696	2.53574	2.16329	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.686	22.115	2.38253	1.2028	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.1205	2.68197	1.26903	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.422	23.4907	2.71976	1.45688	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.403	23.4878	2.63611	1.44062	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8086	2.64847	1.21893	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8058	2.53327	1.19514	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.904	26.0307	3.21312	1.25775	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0274	2.97128	1.20664	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.412	27.4253	2.0941	1.55112	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4377	2.39265	1.61294	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.626	28.7687	1.88703	1.08468	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.799	2.48188	1.20644	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.827	30.2059	3.5754	1.5912	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1808	2.84111	1.42975	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.098	31.3721	1.97521	0.977075	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.189	31.3892	2.45523	1.08149	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.174	32.3406	3.50347	0.853635	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.091	32.3249	2.948	0.738806	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.644	33.4619	2.17361	1.46709	174.643	33.4625	174.685	33.4094	2.56021	0.960341
174.655	33.4641	2.31379	1.49926	174.474	33.9157	174.685	33.4094	2.56021	0.960341
177.03	34.2021	2.41619	0.0892734	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.208	2.5146	0.108914	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.144	35.141	3.66658	1.65203	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.0943	2.59663	1.42891	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7542	2.76619	0.0054606	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.502	35.7351	2.52427	-0.0421919	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.732	36.5142	1.96347	1.47306	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.736	36.5148	1.9592	1.47196	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.946	36.9421	2.42978	-0.458811	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.011	36.9549	2.54879	-0.435258	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4038	2.38548	1.20197	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.454	37.4014	2.15412	1.15608	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5646	2.37968	-0.681923	191.735	37.5631	191.615	37.3064	2.12038	0.131592
191.703	37.5583	2.29341	-0.698382	191.682	37.1147	191.615	37.3064	2.12038	0.131592
193.472	37.2783	1.26362	0.0634381	193.471	37.2789	193.738	37.3854	2.02462	0.0250453
193.567	37.2966	1.78319	0.152168	193.555	37.4234	193.738	37.3854	2.02462	0.0250453
195.99	37.3991	3.05231	0.0769657	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.3601	2.12624	-0.0881194	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.725	37.7279	1.76833	0.752308	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.7214	1.74026	0.746974	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.294	37.288	1.43835	-1.44513	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.354	37.2989	1.75839	-1.39422	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.548	36.9956	2.65226	0.639612	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.334	36.9563	1.724	0.487917	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.963	36.4584	1.50913	-1.34209	202.962	36.4568	202.801	36.4213	1.50137	-0.353671
202.939	36.454	1.50059	-1.34552	202.65	37.2445	202.801	36.4213	1.50137	-0.353671
203.991	36.195	0.637893	0.657594	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.043	36.2044	1.11633	0.734096	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
